"WEBjve href","NBa7we src","d4r55","RfnDt","RfnDt 2","rsqaWe","DU9Pgb","wiI7pd","w8nwRe","dSlJg src","Hzvxle","pkWtMe","dSlJg src 2","znYl0","znYl0 2"
"https://www.google.com/maps/contrib/118438530101844191242/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnrhGtPn6BeHlDFHUaReXakPHv_zd1N6lPmMcvU6A=w36-h36-p-c0x00000000-rp-mo-br100","Arthur Vereda","Local Guide","2 reseñas","Hace 3 meses","Nueva","(Traducción de Google) Compré y pagué el envío para recibirlo de urgencia, no lo recibí, pregunté a la tienda y no obtuve respuesta, pedí la cancelación, la tienda no respondió y entregó tarde. Mala experiencia, no lo recomiendo !!!!!!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/109532878343574454982/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7hSnSrkrItelzSMvH1lXxkmA4h2bQsjJvZKltG=w36-h36-p-c0x00000000-rp-mo-br100","Anderson Lobo","Local Guide","4 reseñas","3 semanas atrás","","(Traducción de Google) Horrible empresa compre un producto a traves del interbancario y la entrega se atraso, NO logro contactar a nadie de esta empresa!!! Entré al sitio web y me enviaron un correo electrónico que no existe y después de…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/103891961019336143096/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7J13z4wFH3jW-1ABv_B5akqpz9AHbY1VI_hrfZ=w36-h36-p-c0x00000000-rp-mo-br100","Sthefany Menezes","Local Guide","3 reseñas","Hace un mes","Nueva","(Traducción de Google) Empresa no cumple con los plazos de entrega, falta de ética con el cliente, no puede hablar, trate de resolver, compré un árbol de navidad que debía llegar el 23/11 y hasta ahora nada, no puedo cancelar la compra y…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/106855209349649360052/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnj_alPLD2QhZ-2nEdIkIzwvZGdadFY-JRyV60lrQ=w36-h36-p-c0x00000000-rp-mo-br100","Adenilson silva","Local Guide","4 reseñas","Hace un mes","Nueva","(Traducción de Google) Me asocié con Olist pero cancelé antes de los 7 días. Me reembolsaron enseguida. pero ahora, 6 meses después, se produjo un cargo directo en la tarjeta por un monto de 1464,00 r$, ¡eso es todo! fue cancelado no tengo…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/100871695603890100266/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnXhoS4fj6msFA4kqVNX54EcHia6Fv7AX3nCOfNHtg=w36-h36-p-c0x00000000-rp-mo-br100","Uiliames borges","Local Guide","2 reseñas","Hace un mes","Nueva","(Traducción de Google) Mi hermano compro un parlante para los eventos y hasta ahora no lo ha recibido y siempre da fechas de entrega. Muy malo…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/103587494639126696879/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnohqr1ro_TqzQ9DuyMvgVtaS71XyRAwFLeMdLJJQ=w36-h36-p-c0x00000000-rp-mo-br100","Fernando Domingues Lima","Local Guide","1 reseña","3 semanas atrás","","(Traducción de Google) Decepción total, compré un reloj para regalar, pagué en efectivo dicen que fue entregado, pero hasta ahora nada.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/114706963601743790055/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7eGnA9gyQAo6bOoGaQxE-rQaXJf1IJz9c__Ris=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Julio Braga","Local Guide","· 65 reseñas","4 semanas atrás","Nueva","(Traducción de Google) Un servicio de basura. No cumple con los tiempos de entrega, miente en las fechas, no compre en esta tienda. Arruinaron mi Navidad. Entrega prometida antes de Navidad y nunca entregada. Basura.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/102434249210049559032/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClrOv2-5NXTQl5GSBiTL2i0UpTRNcc9u9gLf41RTdc=w36-h36-p-c0x00000000-rp-mo-br100","Karina de assis da silva","Local Guide","8 reseñas","Hace 5 meses","Nueva","(Traducción de Google) Realicé la compra en la web el 09/08/2022 a través de la web de carrefour, el producto sería el kit epson T504 4 tintas.
Pues el 17/08 me comunique con la tienda para informarme del pedido cuyo estado…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/107500888375041576198/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCkPMKWLoUUpfSO16eO8ZfXHIdnsg1sGvxTfq4HUaw=w36-h36-p-c0x00000000-rp-mo-br100","ANA COELHO","Local Guide","5 reseñas","Hace un mes","Nueva","(Traducción de Google) ¡Mala compañía! Venden y no entregan, o entregan la mercancía equivocada. No facilitan un teléfono de contacto y tratan al cliente con total desprecio. ¡¡¡Horrible!!! ¡Escapa de esta trampa!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/110918496714185247981/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClf_ifW6MeV259G38ot9rq96lZAW8O6_y0PPLOKsQ=w36-h36-p-c0x00000000-rp-mo-ba4-br100","paulo cesar","Local Guide","· 158 reseñas","Hace un mes","Nueva","(Traducción de Google) Empresa sin respeto por el consumidor.
Compré un producto y me enviaron otro, de mucho menos valor y que no me sirve.
Pedí un cambio o reembolso y simplemente me ignoraron.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/108667728130127602905/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp6YeagkNXMaloWXnygqKybnCO62LCVo3gI1bt-N=w36-h36-p-c0x00000000-rp-mo-br100","Gilson Lage","Local Guide","2 reseñas","Hace 3 meses","Nueva","(Traducción de Google) Después de 6 meses de uso, simplemente eliminó todo lo que estaba archivado, 6 meses de trabajo, simplemente desaparecieron las hojas de cálculo, el ssd está como nuevo. (Zerado).la pregunta es que ya se perdieron los…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/101125089717212403884/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClHwShBLroXdKIHq2QXIGedC36iQ43CiWQuxSuvvT8=w36-h36-p-c0x00000000-rp-mo-ba3-br100","Alda Ribeiro","Local Guide","· 35 reseñas","3 semanas atrás","","(Traducción de Google) Si eres de olist puedes saber que te va a dar dolor de cabeza, desde el servicio hasta recibir la compra, todo mal, he tenido problemas con esta empresa mas de una vez, no responden, no ayudan, no dan ninguna…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/116828864359455924852/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp6T2A0gIjxiRspG7oeFBv0ZGcoQATjOGlE-yyts=w36-h36-p-c0x00000000-rp-mo-br100","Paulo Henrique Sant'Anna","Local Guide","1 reseña","una semana atrás","","(Traducción de Google) ENVIÉ 2 PRODUCTOS POR UN VALOR DE MÁS DE BRL 3.000,00 CADA UNO, AL CUMPLIMIENTO EN OLIST (Hub Barueri), Y 1 DE ELLOS ACABA DE DESAPARECER, HACE 5 MESES, ¡DECENAS DE CONVOCATORIAS ABIERTAS Y SIN SOLUCIÓN!…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/116579083447042653658/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4W2SYrVhvL6NiVG5mwVhNSOjJ4aFBQM3kqgnzy=w36-h36-p-c0x00000000-rp-mo-br100","RAILAN OLIVEIRA DA SILVA","Local Guide","1 reseña","Hace un mes","Nueva","(Traducción de Google) Los muchachos me envían un mensaje de texto hecho en americanas, ni siquiera se molestan en responder y brindar servicio al cliente, no tienen la competencia suficiente para llamarse una gran tienda ... ""tienda…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/100759764065930285041/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp7iye09Qj14u4NDvhIFJKHjtNwZIvbd8a-YN1kO=w36-h36-p-c0x00000000-rp-mo-br100","daniel gomes","Local Guide","4 reseñas","Hace un mes","Nueva","(Traducción de Google) Compré un producto por R$ 450,00 a través de Americanas, vino dañado, nunca pude devolverlo, perdí mi dinero. nunca más…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/113892593175487097252/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCnFYuidJ80YRytQRBeZ4O508qIJ0DLeFU-4V1MF=w36-h36-p-c0x00000000-rp-mo-br100","SUPER DAVI davizera","Local Guide","2 reseñas","Hace un mes","Nueva","(Traducción de Google) No lo recomiendo, tengo el pedido retrasado desde el 12/08.
Hoy ya es 15.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/116138029861617308807/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4buELczKeLFVtisFJ8I6w3uEZcH7Z0HxxpKJQM=w36-h36-p-c0x00000000-rp-mo-br100","eloisa muniz","Local Guide","3 reseñas","2 semanas atrás","","(Traducción de Google) Pésimo, compré una lonchera que viene con una botella y un frasco, la botella no vino, estoy tratando de reclamar que no hay servicio en la tienda…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir","Me gusta"
"https://www.google.com/maps/contrib/106191088743204281401/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmEhuV6H9NGHWnyxknAXSI4Bo67OoGXad_tQLwYjw=w36-h36-p-c0x00000000-rp-mo-br100","Nathalia Williams","Local Guide","3 reseñas","Hace un año","Nueva","(Traducción de Google) ¡Me enviaron el producto equivocado! ¡Compré un micrófono bluetooth y me enviaron unos auriculares con orejas de gato! Y peor que me parece que lo hicieron a proposito ya que cuando comunique lo sucedido solo me…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","31","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/107829761083651965404/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp48n-GxhIBwD0711ZFwDDWOkoeiLQq8lIH1oKo=w36-h36-p-c0x00000000-rp-mo-br100","Luciana Antunes","Local Guide","8 reseñas","Hace 5 meses","Nueva","(Traducción de Google) Cualquiera que haya comprado en esta empresa y haya recibido el producto adecuado tuvo mucha suerte. Aquí en los comentarios vi varias situaciones parecidas a la mía. Empresa estafa, actúa de mala fe, anuncia un…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","11","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/108189878849673013437/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp5AzGvbJF63BnyT-8vHRnway9qcC9ZyHCUvGqs9=w36-h36-p-c0x00000000-rp-mo-br100","Michele edf","Local Guide","2 reseñas","Hace 4 meses","Nueva","(Traducción de Google) La peor experiencia que tuve, compre una tablet de la revista Luiza para regalarle a mi hija por su cumpleaños y hasta el momento no ha llegado, es su cumpleaños y no le llegó el regalo, cancelé el producto y hasta el…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","3","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/110180333143771467938/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WCmSIAnKAYiGn04aaK7pOWq_mDzizaWzlC55C2kixMY=w36-h36-p-c0x00000000-rp-mo-br100","Bruno Henrique","Local Guide","5 reseñas","Hace 3 meses","Nueva","(Traducción de Google) Nunca compres nada de esta empresa, es un auténtico lío, no te entregan nada a tiempo y estás perdido, ya que no tienes ninguna explicación de lo que ha pasado con tu pedido. La peor empresa que he visto…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","5","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/101898309184626079413/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp4A0UTWKfXV4E4y0oPTAtAPZGtr_v4YGOlAv3PG=w36-h36-p-c0x00000000-rp-mo-br100","nelson moura","Local Guide","3 reseñas","Hace 6 meses","Nueva","(Traducción de Google) Compré el producto y todavía no lo he recibido.

Su servicio es una vergüenza. La compra se realizó el 30/06. El envio llego…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","5","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/111639839694083003399/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClefCShplprxXY719hJK_e5UjESL1kSzpqhxBNAvw=w36-h36-p-c0x00000000-rp-mo-br100","Dr.Othon Victor","Local Guide","3 reseñas","Hace 5 meses","Nueva","(Traducción de Google) Me están perjudicando, porque vendieron un producto diferente a los anuncios, y estoy más de 10 días fuera del trabajo de mi clínica por y sin poder realizar la inauguración, empresa.sin.compromiso con el consumidor.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","3","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/106916926106834851665/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClm58nI37T6tSYcX0uGQG1RDzeZaUKA8jWQOLC4og=w36-h36-p-c0x00000000-rp-mo-br100","Matheus Ribeiro","Local Guide","7 reseñas","Hace 6 meses","Nueva","(Traducción de Google) No lo recomiendo, tuve una mala experiencia de compra.

No cumplieron con el plazo de entrega del producto y el mismo (un microondas)…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","3","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/114551911734211853760/reviews?hl=es-419","https://lh3.googleusercontent.com/a-/AD5-WClmKOSRSkyz-QgjjKMvcI7OhWl09v4MYGSkkyFkRw=w36-h36-p-c0x00000000-rp-mo-br100","Jaqueline Rodrigues","Local Guide","4 reseñas","Hace 6 meses","Nueva","(Traducción de Google) Compré un Progressive ZAP, y vino con uno falso completamente diferente, huele a todo, incluso el plástico en el empaque es demasiado blando y no hay marca de agua en el débil, y mi original es decepcionante.…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
"https://www.google.com/maps/contrib/110918942852503661588/reviews?hl=es-419","https://lh3.googleusercontent.com/a/AEdFTp68vzvLWf5Ug8jk1OOv4JJszELzi0AOazL5OQmS=w36-h36-p-c0x00000000-rp-mo-br100","Luiza Rocha","Local Guide","2 reseñas","Hace 6 meses","Nueva","(Traducción de Google) Mala plataforma. He intentado por todos los medios ponerme en contacto y nadie es capaz de ayudar. Incluso el asistente de chat en el sitio es grosero y hace un mal servicio y, además de eso, terminó el chat antes de…","Más","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Me gusta","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Compartir",""
